Source,Target,Weight
481,1706,0.0015785319
481,2691,0.002367798
481,164,0.001183899
481,480,0.0037490134
481,1874,0.0015785319
481,2443,0.0017758484
481,2379,0.0025651145
481,2628,0.002367798
481,1673,0.0015785319
481,737,0.002367798
481,352,0.0029597473
481,1633,0.003551697
481,836,0.003551697
481,1750,0.006511444
1976,112,0.035319652
1976,726,0.001183899
1976,345,0.014798737
1976,714,0.0021704815
1976,1813,0.001183899
1976,1750,0.002762431
817,2071,0.0015785319
817,1750,0.0013812155
563,18,0.002762431
229,2690,0.0021704815
229,115,0.0013812155
229,1673,0.014996054
229,84,0.0045382795
229,1750,0.0021704815
68,542,0.0017758484
2059,302,0.0049329125
2059,339,0.006511444
2059,1149,0.0031570639
2059,1673,0.19396211
2059,793,0.0013812155
2059,1042,0.002762431
2059,84,0.0191397
2059,265,0.001183899
2059,1658,0.0013812155
2059,231,0.0013812155
315,112,0.0015785319
315,2525,0.0045382795
1827,2595,0.002367798
1827,2585,0.0015785319
2501,2236,0.002367798
2366,361,0.0033543804
2366,1984,0.0033543804
2366,903,0.0029597473
2366,2446,0.001973165
2366,1133,0.0025651145
2366,2234,0.0017758484
2366,831,0.0059194947
2366,2541,0.0013812155
2366,2616,0.0025651145
2366,138,0.001183899
2366,1775,0.001183899
2366,1813,0.0015785319
2366,2298,0.0017758484
2366,266,0.004340963
2366,1497,0.001973165
2366,518,0.0015785319
2366,1750,0.0025651145
222,2059,0.0013812155
222,84,0.011444356
2270,914,0.0013812155
1253,2684,0.0017758484
928,1901,0.0013812155
928,808,0.0033543804
928,2569,0.001183899
928,2463,0.0021704815
928,2236,0.004340963
928,662,0.001183899
928,916,0.001183899
928,1826,0.019534333
928,2084,0.0015785319
928,438,0.0013812155
928,2199,0.0031570639
928,1525,0.0013812155
928,1479,0.0025651145
928,1996,0.001183899
928,714,0.001183899
928,799,0.0017758484
928,84,0.0013812155
928,1466,0.004735596
928,1639,0.0013812155
928,2591,0.0021704815
928,2175,0.004735596
928,2490,0.001973165
928,1219,0.006116811
928,2684,0.0029597473
1526,2073,0.0015785319
1526,1211,0.0015785319
2648,1112,0.0138121545
2648,641,0.0015785319
2648,2632,0.0013812155
2648,1471,0.001183899
2648,1750,0.0013812155
1730,2657,0.001183899
158,1813,0.001183899
281,449,0.001183899
46,244,0.008089976
46,2244,0.001183899
1851,2591,0.0015785319
1316,2345,0.002762431
2630,266,0.001183899
2263,2008,0.001183899
2263,1696,0.001973165
1368,149,0.0015785319
748,2298,0.0013812155
472,266,0.0015785319
1655,1935,0.001183899
1655,2683,0.001183899
1655,1360,0.001183899
1655,831,0.005524862
1655,1813,0.0015785319
1655,1287,0.0053275456
1655,2490,0.001183899
1655,2585,0.0015785319
1655,2196,0.002367798
132,739,0.0015785319
132,1673,0.0031570639
132,208,0.0013812155
1791,2591,0.0013812155
1254,1980,0.002367798
892,84,0.001183899
2071,1506,0.0021704815
1428,40,0.001973165
546,689,0.001183899
537,1750,0.0021704815
1018,2282,0.0015785319
1125,2643,0.0013812155
2279,1980,0.002762431
1007,1706,0.002367798
1443,2236,0.001183899
1443,1506,0.0021704815
1443,1198,0.0021704815
1443,1848,0.001183899
1443,2628,0.0013812155
1443,1750,0.0015785319
1186,2464,0.001973165
998,2236,0.001183899
998,999,0.001183899
998,1639,0.0015785319
1789,1676,0.001183899
1789,2348,0.02644041
2240,1655,0.0017758484
2240,149,0.009471192
2240,40,0.0015785319
2240,188,0.001183899
2240,2073,0.0013812155
2240,1149,0.0021704815
2240,1813,0.001973165
2240,1823,0.001973165
2240,2605,0.0021704815
2076,897,0.0015785319
529,2235,0.0015785319
529,1114,0.001183899
529,1750,0.0029597473
1545,1243,0.0015785319
1773,2447,0.0013812155
2573,210,0.0037490134
2573,231,0.0015785319
2390,1574,0.0013812155
2390,2107,0.001183899
1335,542,0.0013812155
1335,2059,0.0053275456
1335,488,0.0017758484
1335,84,0.008681926
1335,2338,0.001183899
1335,1750,0.003551697
2580,1639,0.0021704815
1340,271,0.001183899
247,1813,0.0013812155
165,460,0.0033543804
289,2591,0.0013812155
2351,1375,0.0076953433
2351,2586,0.001183899
2351,282,0.0013812155
729,627,0.0017758484
729,1750,0.0015785319
2119,981,0.0045382795
2,897,0.001183899
2,2244,0.001183899
2,1484,0.0017758484
2125,1660,0.0013812155
1847,1585,0.014996054
1847,2476,0.0029597473
1847,170,0.001973165
1847,648,0.0013812155
1847,2569,0.0033543804
1847,2313,0.0025651145
1847,1122,0.0015785319
1847,1685,0.0017758484
1847,1050,0.0013812155
1847,2204,0.0015785319
1847,416,0.0017758484
1847,433,0.0017758484
1847,1348,0.0013812155
1231,1673,0.0015785319
1249,1878,0.0021704815
147,18,0.0013812155
973,1984,0.002367798
2569,1703,0.0021704815
2569,413,0.0015785319
2569,636,0.001183899
2569,995,0.0073007103
2569,2536,0.0017758484
2569,2212,0.002762431
2569,870,0.011049724
2569,2499,0.0033543804
2569,438,0.0015785319
2569,167,0.0063141277
2569,1096,0.0015785319
2569,1813,0.0037490134
2569,84,0.0017758484
2569,0,0.0029597473
2569,2591,0.0017758484
2569,2444,0.0013812155
2569,2490,0.0033543804
2569,2684,0.0017758484
1142,1655,0.0013812155
1142,2021,0.0017758484
1291,928,0.002762431
2601,1360,0.0013812155
2601,2073,0.005130229
2601,1530,0.0017758484
2601,1559,0.0017758484
2601,819,0.001183899
2601,971,0.0025651145
2601,878,0.002762431
2601,1813,0.0015785319
2601,1686,0.001973165
2601,384,0.002762431
2599,1734,0.001183899
2571,976,0.001973165
1179,2684,0.0013812155
1052,2525,0.002367798
1052,1750,0.0013812155
1052,601,0.001183899
1493,1482,0.0013812155
1493,1639,0.001183899
2397,1012,0.001183899
2629,481,0.0017758484
2629,1737,0.0015785319
2629,1980,0.002367798
2629,185,0.0013812155
1668,1503,0.0053275456
1715,2591,0.0021704815
344,2236,0.0015785319
1613,2585,0.0021704815
2103,714,0.001183899
1104,1980,0.0013812155
1133,2235,0.0013812155
1133,2574,0.001183899
1133,1844,0.0017758484
1133,724,0.001183899
1133,1298,0.001183899
1133,1639,0.0025651145
1133,897,0.001973165
1133,1980,0.0013812155
2421,396,0.0017758484
209,1375,0.0053275456
209,2586,0.0015785319
1905,2536,0.002367798
117,1675,0.0029597473
117,438,0.002367798
80,658,0.0017758484
1301,915,0.001183899
821,1198,0.0017758484
2532,2096,0.001183899
2532,2244,0.0025651145
1721,927,0.0015785319
2179,1673,0.004735596
2172,2628,0.0017758484
2172,156,0.001183899
92,1165,0.002762431
92,1737,0.0033543804
1212,1840,0.0025651145
2253,1689,0.002762431
2433,722,0.00394633
2433,1259,0.001183899
2433,413,0.001183899
2433,2236,0.001183899
2433,2028,0.001183899
2433,1360,0.0017758484
2433,1384,0.004340963
2433,753,0.0021704815
2433,2235,0.0013812155
2433,438,0.0013812155
2433,784,0.0015785319
2433,2407,0.015390687
2433,1288,0.001183899
2433,2255,0.001183899
2433,1813,0.0017758484
2433,948,0.012825572
2433,2591,0.0049329125
2433,1980,0.0013812155
2433,2490,0.002367798
2433,986,0.0017758484
2433,2585,0.0013812155
2433,2684,0.002367798
1805,2236,0.0017758484
1805,2504,0.0013812155
1727,167,0.0017758484
1164,1750,0.001973165
505,2094,0.001183899
2178,2643,0.0013812155
1225,507,0.0015785319
1225,144,0.0021704815
1225,1750,0.0013812155
837,2549,0.001183899
2015,1012,0.0015785319
2015,2519,0.0049329125
2015,1371,0.0031570639
149,1703,0.026243094
149,1259,0.022099448
149,2376,0.0049329125
149,413,0.011838989
149,170,0.0025651145
149,353,0.0015785319
149,1984,0.09609313
149,2525,0.016771901
149,229,0.0021704815
149,315,0.0021704815
149,529,0.008089976
149,1335,0.004340963
149,1133,0.0025651145
149,421,0.008879242
149,491,0.0017758484
149,2236,0.043014996
149,139,0.001183899
149,1518,0.0013812155
149,1138,0.0045382795
149,386,0.0013812155
149,109,0.010063142
149,1840,0.011247041
149,2464,0.03729282
149,967,0.0073007103
149,2531,0.011444356
149,831,0.009668509
149,422,0.009668509
149,1672,0.0013812155
149,1393,0.0025651145
149,243,0.0021704815
149,2235,0.18093923
149,1132,0.0015785319
149,2554,0.009076559
149,234,0.0033543804
149,2582,0.00789266
149,999,0.02525651
149,2504,0.0053275456
149,1220,0.005524862
149,1149,0.015588003
149,163,0.001183899
149,1841,0.002762431
149,1298,0.02426993
149,612,0.0029597473
149,1783,0.020126283
149,2688,0.0021704815
149,1081,0.013220205
149,470,0.022296764
149,1042,0.0045382795
149,1772,0.00394633
149,2046,0.011049724
149,0,0.005722178
149,1639,0.053867403
149,2591,0.040647198
149,352,0.044593528
149,645,0.0015785319
149,2384,0.013220205
149,1039,0.001973165
149,2190,0.014798737
149,327,0.07261247
149,1749,0.0013812155
149,2248,0.01578532
149,1417,0.0017758484
149,1183,0.010655091
149,185,0.012430939
712,1013,0.004340963
712,273,0.001183899
712,2635,0.0025651145
210,1012,0.0013812155
210,2591,0.005524862
2560,1360,0.001183899
2289,149,0.0041436465
2312,2684,0.0069060773
365,1636,0.001183899
763,2569,0.0069060773
2593,1506,0.00394633
2593,721,0.002762431
2021,1655,0.010063142
2021,1276,0.002367798
2021,972,0.0013812155
1895,341,0.0017758484
1895,1706,0.0025651145
1895,2235,0.001183899
1895,1639,0.0017758484
1895,1211,0.0013812155
2038,1388,0.0017758484
2038,1952,0.0025651145
570,1980,0.00394633
1880,1878,0.002762431
252,1737,0.0021704815
883,156,0.0017758484
655,199,0.002367798
421,1013,0.001183899
421,1633,0.0031570639
421,1750,0.00394633
1998,736,0.001973165
1998,2433,0.001973165
1998,2236,0.0041436465
1998,1473,0.001183899
1998,109,0.001973165
1998,2582,0.0015785319
1998,1359,0.0025651145
1998,754,0.0015785319
1998,2591,0.0021704815
1998,327,0.0045382795
1998,1750,0.002762431
2332,2425,0.001183899
271,1750,0.0013812155
1070,1673,0.001183899
1024,2582,0.001183899
491,1743,0.001183899
491,2235,0.0013812155
491,1807,0.001183899
1863,797,0.0017758484
13,1725,0.001183899
2493,99,0.001973165
840,1338,0.001183899
840,1880,0.0049329125
1647,1813,0.001973165
1411,1448,0.001973165
1411,2684,0.0015785319
1480,2244,0.001973165
242,2480,0.001183899
559,2348,0.001973165
559,755,0.001183899
1588,2310,0.001183899
2234,966,0.0013812155
2234,1039,0.0015785319
580,1530,0.0013812155
1257,1530,0.0013812155
31,460,0.001183899
1861,785,0.0017758484
1861,1756,0.0015785319
1553,181,0.0015785319
1553,1813,0.001183899
2161,2585,0.002367798
1303,1575,0.0029597473
1303,2249,0.022691397
1303,1813,0.007103394
2133,1005,0.001183899
968,1112,0.001183899
968,2648,0.0015785319
431,1932,0.001183899
431,2376,0.0013812155
431,1927,0.001183899
431,323,0.003551697
431,542,0.0013812155
431,395,0.0037490134
431,988,0.002367798
431,481,0.0013812155
431,2236,0.001973165
431,341,0.0017758484
431,1148,0.0013812155
431,2313,0.0031570639
431,1685,0.001183899
431,18,0.001183899
431,2504,0.0017758484
431,734,0.001183899
431,1952,0.001973165
431,167,0.001973165
431,971,0.00394633
431,1813,0.0033543804
431,1081,0.0013812155
431,2591,0.003551697
431,1635,0.002367798
431,1602,0.0015785319
431,384,0.003551697
382,413,0.0029597473
382,2436,0.008287293
382,928,0.001973165
382,336,0.0013812155
382,1093,0.0029597473
382,494,0.002762431
382,438,0.0017758484
382,138,0.001183899
382,167,0.0013812155
382,2342,0.002762431
382,714,0.0017758484
382,1813,0.0015785319
382,1686,0.0045382795
382,460,0.005524862
382,1639,0.0013812155
382,77,0.0013812155
382,2264,0.003551697
382,1683,0.0015785319
382,2490,0.001973165
382,2684,0.0025651145
2236,1597,0.0013812155
2236,1375,0.0029597473
2236,1089,0.0017758484
2236,1935,0.00394633
2236,2376,0.030189425
2236,413,0.008484609
2236,323,0.0021704815
2236,112,0.0017758484
2236,477,0.0015785319
2236,360,0.0015785319
2236,449,0.001183899
2236,2650,0.001183899
2236,1112,0.0053275456
2236,736,0.005722178
2236,395,0.002762431
2236,2468,0.0015785319
2236,412,0.0015785319
2236,2059,0.001183899
2236,2569,0.0013812155
2236,2601,0.0013812155
2236,382,0.0021704815
2236,2212,0.0049329125
2236,976,0.001183899
2236,2043,0.0013812155
2236,109,0.0033543804
2236,1676,0.001183899
2236,2202,0.0063141277
2236,2028,0.0013812155
2236,967,0.0021704815
2236,2025,0.0037490134
2236,1737,0.002367798
2236,831,0.0015785319
2236,1685,0.001183899
2236,376,0.0015785319
2236,785,0.001973165
2236,2655,0.0021704815
2236,2611,0.001183899
2236,935,0.0021704815
2236,1158,0.0013812155
2236,2235,0.006116811
2236,528,0.010063142
2236,451,0.0025651145
2236,438,0.0015785319
2236,2504,0.02821626
2236,1026,0.017561167
2236,1646,0.0017758484
2236,633,0.0013812155
2236,1952,0.0013812155
2236,110,0.0013812155
2236,2210,0.001183899
2236,53,0.0013812155
2236,424,0.0013812155
2236,971,0.001183899
2236,612,0.0013812155
2236,2008,0.0013812155
2236,1813,0.01578532
2236,1673,0.006116811
2236,1949,0.0015785319
2236,1686,0.009076559
2236,2052,0.0015785319
2236,993,0.001183899
2236,0,0.0041436465
2236,1639,0.0041436465
2236,1073,0.0029597473
2236,1980,0.008484609
2236,2537,0.001973165
2236,2484,0.0053275456
2236,2257,0.0015785319
2236,327,0.0015785319
2236,1080,0.0015785319
2236,2490,0.008484609
2236,1117,0.001183899
2236,1126,0.0013812155
2236,2684,0.00789266
2236,2286,0.0013812155
2236,1750,0.05347277
2236,1794,0.0015785319
2236,1134,0.0021704815
1506,1585,0.002367798
1506,2376,0.005722178
1506,323,0.001973165
1506,988,0.0017758484
1506,648,0.022296764
1506,474,0.0015785319
1506,892,0.0015785319
1506,537,0.0017758484
1506,2397,0.001973165
1506,2038,0.002762431
1506,2236,0.001183899
1506,1012,0.00394633
1506,1388,0.0073007103
1506,1198,0.016969219
1506,2044,0.0029597473
1506,1013,0.0025651145
1506,2454,0.0017758484
1506,422,0.0013812155
1506,785,0.004340963
1506,885,0.001183899
1506,1214,0.0015785319
1506,438,0.001973165
1506,515,0.0015785319
1506,806,0.001183899
1506,1184,0.0025651145
1506,754,0.001973165
1506,1848,0.006116811
1506,598,0.002367798
1506,2470,0.004735596
1506,2334,0.001183899
1506,125,0.0015785319
1506,470,0.0013812155
1506,2360,0.001973165
1506,59,0.003551697
1506,84,0.023677979
1506,2217,0.0029597473
1506,1357,0.0015785319
1506,778,0.002367798
1506,2371,0.0015785319
1506,1878,0.005130229
1506,176,0.0015785319
1506,1014,0.008287293
1506,513,0.001183899
1506,2633,0.0025651145
1506,1264,0.009865825
1506,1750,0.023677979
1506,231,0.0015785319
1506,2248,0.002367798
129,1774,0.0021704815
926,1639,0.001183899
2145,988,0.001183899
1246,1957,0.0015785319
739,149,0.0017758484
739,778,0.002367798
739,2591,0.001183899
1293,2276,0.0013812155
876,2437,0.001183899
876,1673,0.003551697
1792,1878,0.004735596
1792,1695,0.002367798
1792,2534,0.003551697
1792,1227,0.0013812155
168,1932,0.0015785319
168,2529,0.0015785319
1518,710,0.001973165
1518,625,0.001183899
1518,1012,0.001973165
1518,2235,0.0015785319
1518,2628,0.001183899
1518,1673,0.001183899
1518,1750,0.0021704815
2674,1506,0.0015785319
1131,2236,0.0015785319
1131,2490,0.023875296
1131,1043,0.001183899
124,2585,0.0013812155
772,1243,0.001973165
1759,45,0.0015785319
1759,422,0.0031570639
1974,2028,0.0013812155
2032,2137,0.002367798
2032,2059,0.0013812155
2032,2170,0.0017758484
2032,2166,0.001183899
2032,1673,0.032359906
2032,84,0.019534333
2032,312,0.001183899
2032,1337,0.002762431
2536,1638,0.0013812155
2536,1068,0.001183899
2536,112,0.011049724
2536,1112,0.0017758484
2536,1098,0.0029597473
2536,1101,0.0138121545
2536,681,0.001973165
2536,2390,0.002367798
2536,319,0.0017758484
2536,105,0.0021704815
2536,1514,0.0029597473
2536,2236,0.0029597473
2536,1737,0.0013812155
2536,1706,0.001183899
2536,831,0.0015785319
2536,438,0.0021704815
2536,151,0.002367798
2536,1149,0.0017758484
2536,997,0.0031570639
2536,714,0.002762431
2536,1813,0.005722178
2536,1673,0.0015785319
2536,470,0.0033543804
2536,0,0.001183899
2536,460,0.001183899
2536,1413,0.0013812155
2536,24,0.002762431
2536,1750,0.011838989
1374,2595,0.001183899
2303,352,0.001183899
653,1731,0.0059194947
1692,2301,0.0013812155
2677,1813,0.0015785319
509,2276,0.0013812155
2212,1877,0.001183899
2212,413,0.0031570639
2212,2583,0.0031570639
2212,2056,0.0013812155
2212,781,0.00394633
2212,867,0.0017758484
2212,1642,0.0013812155
2212,1489,0.001973165
2212,2313,0.001183899
2212,1013,0.001183899
2212,2531,0.001183899
2212,2643,0.001183899
2212,2447,0.0015785319
2212,534,0.0013812155
2212,167,0.0017758484
2212,338,0.001973165
2212,1813,0.006116811
2212,1673,0.0013812155
2212,2066,0.0063141277
2212,2490,0.001183899
2212,2684,0.002367798
2212,852,0.0013812155
1015,149,0.001183899
1015,211,0.0013812155
1015,2628,0.002367798
367,2643,0.0013812155
367,1236,0.0013812155
976,181,0.0013812155
976,149,0.0031570639
976,2212,0.001183899
976,2138,0.0015785319
976,1055,0.0013812155
976,1813,0.0015785319
1886,146,0.001183899
940,1738,0.0029597473
685,999,0.0013812155
743,1750,0.0021704815
2265,1133,0.0031570639
2265,2356,0.0069060773
21,334,0.0013812155
21,1468,0.001183899
21,1211,0.0013812155
523,341,0.001973165
523,1750,0.002367798
2377,2260,0.001183899
2129,2212,0.0029597473
453,258,0.001183899
723,2674,0.001183899
1202,2286,0.0015785319
351,84,0.001183899
1040,2462,0.0025651145
595,1984,0.0015785319
595,1706,0.004735596
595,2235,0.001183899
595,591,0.0021704815
595,1686,0.0049329125
1755,927,0.0015785319
1138,1750,0.002762431
1138,1183,0.001973165
488,2425,0.0015785319
488,2676,0.00394633
488,1476,0.0015785319
488,2059,0.005722178
488,40,0.0021704815
488,1706,0.0025651145
488,2454,0.0013812155
488,2170,0.002367798
488,2235,0.002367798
488,138,0.015982635
488,1149,0.0015785319
488,2398,0.0021704815
488,1813,0.003551697
488,1673,0.03433307
488,173,0.0031570639
488,793,0.002762431
488,864,0.0013812155
488,1042,0.002367798
488,2444,0.0025651145
488,2286,0.0021704815
488,1750,0.024664562
488,261,0.0013812155
488,2248,0.001183899
1854,2433,0.0069060773
1854,2407,0.0053275456
1012,2108,0.001973165
1012,542,0.0021704815
1012,736,0.0013812155
1012,2433,0.0013812155
1012,2235,0.0015785319
1012,528,0.001183899
1012,138,0.001183899
1012,2652,0.0017758484
1012,754,0.0017758484
1012,612,0.001183899
1012,1391,0.0013812155
1012,1813,0.011641673
1012,1596,0.0013812155
1012,1081,0.0017758484
1012,778,0.0017758484
1012,1639,0.0025651145
1012,2591,0.03433307
1012,1980,0.0013812155
1012,1371,0.004340963
1012,231,0.0049329125
1498,1639,0.0013812155
1498,1339,0.0049329125
835,2616,0.003551697
835,1813,0.0015785319
835,1790,0.0015785319
2182,2236,0.001183899
2182,422,0.0015785319
113,976,0.0015785319
901,1706,0.0025651145
2191,2073,0.001183899
2191,1673,0.0017758484
2191,312,0.0037490134
2191,2338,0.0017758484
1419,2484,0.0015785319
341,1760,0.001183899
341,1375,0.001973165
341,1585,0.001973165
341,2258,0.002367798
341,112,0.0029597473
341,1182,0.002367798
341,1506,0.0013812155
341,1706,0.005130229
341,2206,0.0041436465
341,1093,0.016179953
341,2235,0.018745067
341,999,0.002762431
341,2628,0.0021704815
341,738,0.001183899
341,1813,0.001973165
341,1673,0.0025651145
341,470,0.002367798
341,84,0.001183899
341,752,0.0015785319
341,2089,0.001183899
341,601,0.0031570639
341,1610,0.0053275456
341,2252,0.0021704815
1473,2387,0.0037490134
1473,2002,0.006511444
1473,1375,0.008287293
1473,2029,0.001183899
1473,2565,0.0015785319
1473,112,0.001183899
1473,588,0.001973165
1473,395,0.0013812155
1473,440,0.008879242
1473,928,0.0017758484
1473,2569,0.0021704815
1473,2601,0.001183899
1473,2236,0.0031570639
1473,1154,0.0021704815
1473,2028,0.001183899
1473,2157,0.0041436465
1473,322,0.0013812155
1473,699,0.001183899
1473,1013,0.0045382795
1473,2531,0.0013812155
1473,1706,0.0013812155
1473,1685,0.0017758484
1473,785,0.0037490134
1473,884,0.0013812155
1473,898,0.0013812155
1473,992,0.006116811
1473,234,0.044790845
1473,2582,0.0021704815
1473,1530,0.001183899
1473,373,0.008484609
1473,167,0.0017758484
1473,140,0.001973165
1473,2628,0.0017758484
1473,1673,0.002367798
1473,1686,0.0045382795
1473,1639,0.0017758484
1473,2591,0.004735596
1473,797,0.0031570639
1473,2329,0.001183899
1473,327,0.001183899
1473,2268,0.001973165
1473,2594,0.002367798
1473,2487,0.0013812155
881,371,0.0015785319
507,112,0.0013812155
507,1813,0.010655091
507,1639,0.0015785319
507,1878,0.00394633
1963,207,0.002367798
309,84,0.001973165
1734,2348,0.001183899
1734,674,0.0013812155
1734,318,0.0013812155
1734,167,0.0031570639
1734,1813,0.0015785319
1734,2591,0.001183899
1734,270,0.0037490134
1734,266,0.001183899
1734,1750,0.0031570639
2085,701,0.0013812155
1733,2585,0.001183899
2113,1149,0.001183899
2153,1927,0.002367798
2153,18,0.0017758484
1258,1288,0.0017758484
824,2570,0.001973165
2568,661,0.002367798
2568,2170,0.001973165
2568,2385,0.0031570639
2568,1750,0.0037490134
2386,1641,0.001183899
2313,2425,0.0015785319
2313,2676,0.0013812155
2313,1585,0.0031570639
2313,323,0.0041436465
2313,2476,0.0037490134
2313,2321,0.001183899
2313,481,0.0015785319
2313,457,0.0031570639
2313,1303,0.001973165
2313,2145,0.0017758484
2313,94,0.001183899
2313,1961,0.008089976
2313,2559,0.0015785319
2313,1400,0.001183899
2313,2028,0.001183899
2313,2022,0.0025651145
2313,1122,0.011049724
2313,2219,0.0015785319
2313,1064,0.0015785319
2313,1979,0.0045382795
2313,1737,0.0029597473
2313,1685,0.0053275456
2313,2235,0.0017758484
2313,1803,0.0013812155
2313,7,0.0029597473
2313,2628,0.00394633
2313,1673,0.0015785319
2313,2031,0.0017758484
2313,2368,0.0015785319
2313,1025,0.0013812155
2313,1639,0.0013812155
2313,1980,0.0069060773
2313,394,0.0021704815
2313,1326,0.001183899
2313,1750,0.009668509
2313,2003,0.0013812155
254,1087,0.0013812155
392,460,0.003551697
1321,1339,0.0015785319
2242,1686,0.007498027
2242,1750,0.001183899
2442,2585,0.0013812155
2254,1375,0.0037490134
2014,1639,0.0017758484
2602,2690,0.001183899
2602,1673,0.001183899
644,542,0.001183899
1820,781,0.0017758484
399,2362,0.0017758484
2296,1980,0.0013812155
2110,797,0.0015785319
1342,2464,0.002367798
2457,2455,0.0013812155
2457,2515,0.0033543804
1968,2362,0.0017758484
1968,399,0.0017758484
213,714,0.001183899
1450,1655,0.0015785319
2668,2591,0.002367798
568,2628,0.0017758484
2411,1573,0.005130229
791,1984,0.0013812155
1355,864,0.001973165
2231,1506,0.0013812155
1961,447,0.0015785319
1961,1525,0.001183899
1961,1803,0.0017758484
1961,249,0.001183899
1961,455,0.001183899
1961,1980,0.001183899
1961,394,0.002367798
386,1750,0.001183899
200,2591,0.0021704815
1261,2570,0.003551697
525,1813,0.0013812155
1621,1750,0.0013812155
2331,1479,0.002762431
1902,1738,0.0013812155
1561,127,0.0015785319
1561,2630,0.002762431
1561,1249,0.002762431
161,2109,0.0025651145
1866,1686,0.0017758484
1310,1639,0.001183899
109,2425,0.005130229
109,1259,0.001183899
109,413,0.00394633
109,1988,0.0015785319
109,1843,0.002367798
109,928,0.006116811
109,1655,0.001183899
109,1046,0.001183899
109,2212,0.0013812155
109,1473,0.001183899
109,1811,0.0033543804
109,2273,0.0013812155
109,1360,0.003551697
109,2531,0.0013812155
109,2643,0.0015785319
109,831,0.001183899
109,1276,0.001183899
109,972,0.0033543804
109,861,0.001973165
109,1525,0.001183899
109,1472,0.0017758484
109,1934,0.00394633
109,2591,0.001973165
109,2444,0.0041436465
109,83,0.001973165
109,1578,0.0021704815
2318,1298,0.0017758484
2318,1673,0.001973165
769,1873,0.001973165
769,778,0.0021704815
769,1639,0.001183899
769,2445,0.0017758484
1556,1149,0.0017758484
1181,2236,0.0015785319
1181,1081,0.0037490134
1809,2332,0.0013812155
1809,2032,0.001183899
1809,2235,0.0017758484
1809,2628,0.001183899
1809,1673,0.008681926
1809,1639,0.0021704815
803,1375,0.002367798
2559,527,0.0015785319
1766,1606,0.001183899
1766,121,0.0015785319
1245,1506,0.0013812155
1400,507,0.0013812155
1400,422,0.001183899
1400,2190,0.0017758484
1067,438,0.0017758484
1676,552,0.0013812155
1676,2121,0.001183899
1676,2366,0.001183899
1676,1506,0.001183899
1676,372,0.0021704815
1676,1360,0.044593528
1676,1013,0.001183899
1676,2526,0.001183899
1676,754,0.001183899
1676,2628,0.001183899
1676,1673,0.0021704815
1676,1639,0.0013812155
1676,327,0.0013812155
1676,750,0.0013812155
1676,2286,0.0013812155
1388,1673,0.033543803
1388,84,0.014009471
1388,1639,0.001183899
346,2490,0.002367798
911,438,0.001183899
911,401,0.001183899
427,2249,0.0013812155
2072,2108,0.0013812155
2072,1506,0.008879242
2072,1198,0.00394633
82,460,0.0017758484
650,1243,0.0017758484
2624,1737,0.001183899
2624,2073,0.0013812155
895,1513,0.003551697
1763,18,0.001183899
1763,304,0.001183899
69,2180,0.001183899
69,2206,0.0015785319
69,138,0.001183899
69,2244,0.0045382795
1910,2525,0.0013812155
1157,988,0.0013812155
2100,1660,0.001183899
2100,714,0.001183899
2393,84,0.0015785319
426,1073,0.001183899
996,900,0.001183899
996,937,0.002762431
1435,395,0.002367798
1435,2684,0.009865825
1840,463,0.0015785319
1840,2108,0.001183899
1840,1198,0.002762431
1840,422,0.0013812155
1840,211,0.0021704815
1840,2628,0.026835043
1840,1673,0.0073007103
1840,2675,0.00789266
1840,2052,0.006116811
1840,1750,0.011444356
279,149,0.0025651145
2408,736,0.0017758484
498,1821,0.0017758484
1487,1696,0.002762431
372,1360,0.0013812155
2028,2203,0.001183899
2028,1259,0.0017758484
2028,1921,0.0029597473
2028,736,0.001183899
2028,988,0.0017758484
2028,1340,0.0049329125
2028,2569,0.0013812155
2028,2500,0.0021704815
2028,2348,0.001973165
2028,967,0.0013812155
2028,1360,0.005722178
2028,2198,0.02703236
2028,1738,0.001183899
2028,1706,0.0025651145
2028,1788,0.0013812155
2028,972,0.001183899
2028,240,0.011049724
2028,1813,0.004340963
2028,864,0.0063141277
2028,778,0.0013812155
2028,460,0.0013812155
2028,541,0.0021704815
2028,2591,0.003551697
2028,1980,0.0029597473
2028,2057,0.002762431
2028,1057,0.0013812155
2028,2684,0.0033543804
1540,1696,0.004340963
1540,2591,0.0015785319
1330,285,0.004340963
1330,1883,0.001183899
1284,1734,0.0021704815
1284,2490,0.0013812155
2064,2212,0.001973165
99,835,0.0025651145
99,316,0.001183899
99,831,0.0049329125
99,1298,0.0013812155
99,1790,0.0013812155
869,477,0.0025651145
1592,460,0.0017758484
1933,382,0.0025651145
2022,2368,0.001973165
790,972,0.0015785319
533,966,0.0021704815
1122,2425,0.0033543804
1122,481,0.0031570639
2416,2531,0.002762431
1053,144,0.001183899
462,1506,0.002762431
1770,714,0.003551697
1209,1473,0.0017758484
1209,109,0.001183899
263,449,0.0015785319
991,173,0.001183899
2348,116,0.0017758484
2348,700,0.001973165
2348,1998,0.0013812155
2348,2236,0.001183899
2348,1473,0.0013812155
2348,1676,0.0015785319
2348,11,0.0013812155
2348,755,0.001183899
931,1298,0.001183899
2246,86,0.001183899
2246,2628,0.0015785319
2246,1673,0.0015785319
476,149,0.003551697
1198,2108,0.0049329125
1198,1530,0.0037490134
1198,2628,0.026045777
1198,2315,0.0031570639
1198,2566,0.001183899
