Source,Target,Weight
4022,3889,0.0052823103
4022,180,0.02335955
4022,3446,0.02312478
4022,3157,0.0015260007
4022,1627,0.0031693862
4022,3638,0.0036389248
4022,3287,0.0010564621
4022,710,0.0034041554
4022,2326,0.0012912314
4022,3234,0.0014086161
4022,566,0.0025824627
4022,2820,0.0014086161
4022,3692,0.010212466
4022,1617,8.216927E-4
4022,85,0.0012912314
4022,1675,0.0016433854
4022,2006,0.0030520014
4022,2062,0.0014086161
4022,2694,0.01784247
4022,2505,0.003873694
4022,2137,0.0012912314
4022,2514,0.0056344643
4022,3947,0.0025824627
4022,529,0.0011738467
4022,729,0.0010564621
4022,2571,0.008921235
4022,2497,0.0042258482
4022,670,0.0084516965
4022,290,0.0025824627
4022,3096,0.0018781547
4022,3967,0.0012912314
4022,2807,0.0015260007
4022,976,0.0014086161
4022,1987,8.216927E-4
4022,2014,0.0029346168
4022,2951,8.216927E-4
4022,3535,0.0016433854
4022,2219,0.0012912314
4022,354,0.0012912314
4022,2531,0.0057518487
4022,2410,0.0031693862
4022,3902,7.0430804E-4
4022,1997,0.0018781547
4022,2903,0.0010564621
4022,2544,8.216927E-4
4022,912,8.216927E-4
4022,3576,8.216927E-4
4022,596,0.0011738467
4022,63,0.0012912314
4022,179,0.0014086161
4022,3856,0.0025824627
4022,2858,0.0025824627
4022,3202,0.0012912314
4022,3331,0.0037563094
4022,684,0.0014086161
4022,2474,0.0043432326
4022,234,7.0430804E-4
4022,594,0.037328325
4022,221,8.216927E-4
4022,205,8.216927E-4
4022,110,9.3907735E-4
4022,3034,0.0016433854
4022,1359,0.0021129241
4022,1277,0.0012912314
4022,1865,0.0015260007
4022,623,9.3907735E-4
4022,2717,0.0022303087
4022,3187,8.216927E-4
4022,1515,0.0010564621
4022,2450,9.3907735E-4
4022,3276,0.0024650781
4022,1308,0.0055170795
4022,2260,0.0015260007
4022,3886,0.0011738467
4022,607,0.0032867708
4022,2844,7.0430804E-4
4022,2012,0.0029346168
4022,2147,0.0010564621
4022,2964,0.0011738467
4022,1496,0.0029346168
4022,1236,0.0036389248
4022,93,7.0430804E-4
4022,1091,0.0028172322
4022,1529,8.216927E-4
4022,750,0.0014086161
4022,2570,0.0012912314
4022,2030,9.3907735E-4
4022,822,0.0023476933
4022,3873,0.0028172322
4022,1516,0.0024650781
4022,3317,0.0012912314
4022,3622,7.0430804E-4
4022,1151,0.0019955393
4022,4,0.0043432326
3856,1630,0.0041084634
3856,1969,7.0430804E-4
3856,3889,0.0011738467
3856,569,0.0021129241
3856,2006,9.3907735E-4
3856,3349,0.0036389248
3856,529,8.216927E-4
3856,995,0.0016433854
3856,2312,0.0018781547
3856,3096,9.3907735E-4
3856,2593,0.0051649255
3856,3967,9.3907735E-4
3856,3855,0.0014086161
3856,3736,0.0029346168
3856,2951,7.0430804E-4
3856,3535,8.216927E-4
3856,2818,8.216927E-4
3856,2531,9.3907735E-4
3856,2943,8.216927E-4
3856,964,0.0021129241
3856,473,0.0011738467
3856,248,0.0032867708
3856,2073,0.0057518487
3856,1954,0.0012912314
3856,1153,0.0015260007
3856,1871,7.0430804E-4
3856,2495,0.0021129241
3856,2167,0.0028172322
3856,1452,0.0011738467
3856,150,0.0010564621
3856,2471,7.0430804E-4
3856,2570,0.0016433854
3856,2579,7.0430804E-4
3856,3873,8.216927E-4
3856,1516,0.0015260007
3856,1151,0.0016433854
3856,1377,9.3907735E-4
1047,3889,0.0021129241
1055,1454,9.3907735E-4
3610,1015,0.0010564621
3610,715,0.0039910786
2447,2937,0.0010564621
2447,522,0.0011738467
1276,2178,8.216927E-4
1276,1478,0.0011738467
141,566,0.0015260007
141,3389,0.0012912314
141,684,0.0011738467
909,3119,9.3907735E-4
909,2172,0.0010564621
909,2402,0.0034041554
909,715,0.0010564621
909,2147,8.216927E-4
909,677,7.0430804E-4
3043,47,0.0021129241
2981,1442,0.0034041554
2981,683,0.0010564621
2981,3873,0.0023476933
1230,309,8.216927E-4
75,173,0.0010564621
2793,60,0.0014086161
2793,571,0.0011738467
2588,566,7.0430804E-4
1917,1496,0.0012912314
1702,2175,0.0014086161
3118,2593,8.216927E-4
1713,2571,0.0011738467
1713,304,8.216927E-4
3759,319,0.0012912314
3759,3708,7.0430804E-4
3722,2326,0.0015260007
2420,2495,9.3907735E-4
2104,3889,0.0011738467
2894,2495,0.0011738467
2126,939,0.0015260007
318,2531,8.216927E-4
318,1628,0.0039910786
1729,512,8.216927E-4
1729,652,9.3907735E-4
1729,4022,8.216927E-4
2526,3889,0.0010564621
2526,3348,0.0029346168
2526,1819,7.0430804E-4
2526,2224,0.0019955393
2526,2497,0.044371404
2526,3378,0.0048127715
2526,2954,0.0010564621
2526,1478,0.0014086161
2526,3652,9.3907735E-4
2526,3468,8.216927E-4
2526,1162,0.0011738467
2526,1576,0.0037563094
2526,2342,7.0430804E-4
2526,524,0.0012912314
2526,1391,0.0012912314
2526,833,0.0035215402
2526,23,0.0012912314
2526,2066,0.0014086161
2526,3417,8.216927E-4
2526,1496,0.0015260007
2526,1452,8.216927E-4
2526,3214,8.216927E-4
2526,2439,7.0430804E-4
2526,1516,7.0430804E-4
2526,2662,0.0010564621
2526,3164,7.0430804E-4
2572,3902,7.0430804E-4
1774,2593,0.0015260007
248,2864,0.0026998473
248,3157,9.3907735E-4
248,1975,0.0012912314
248,3939,0.0011738467
248,1442,9.3907735E-4
248,2326,7.0430804E-4
248,1462,7.0430804E-4
248,1350,0.0022303087
248,3442,0.0015260007
248,529,0.0024650781
248,2571,0.0010564621
248,1489,0.0011738467
248,3967,9.3907735E-4
248,2807,0.0015260007
248,3303,0.0011738467
248,1987,0.0010564621
248,3736,0.0056344643
248,1330,0.0012912314
248,2410,0.0029346168
248,912,0.0014086161
248,3652,7.0430804E-4
248,4022,0.0036389248
248,2474,0.0029346168
248,3796,9.3907735E-4
248,3696,0.0065735416
248,3809,8.216927E-4
248,1841,0.0012912314
248,1054,0.0018781547
248,623,8.216927E-4
248,186,0.0011738467
248,2450,9.3907735E-4
248,1628,0.0010564621
248,664,9.3907735E-4
248,1420,8.216927E-4
248,1496,9.3907735E-4
248,1452,8.216927E-4
248,150,9.3907735E-4
248,3056,0.0011738467
248,3991,8.216927E-4
248,2570,0.0012912314
248,1735,0.0014086161
248,1516,9.3907735E-4
248,3317,8.216927E-4
248,1794,0.0014086161
248,1151,0.0046953866
248,1377,0.0014086161
146,3550,8.216927E-4
3202,4,8.216927E-4
802,2630,0.0014086161
3420,3889,0.0014086161
3420,39,0.0065735416
3420,3939,8.216927E-4
3420,888,8.216927E-4
3420,3614,7.0430804E-4
3420,2694,0.0053996947
3420,3699,0.0014086161
3420,1052,0.0045780023
3420,2593,0.0032867708
3420,1267,0.0011738467
3420,69,0.0036389248
3420,3520,8.216927E-4
3420,3681,7.0430804E-4
3420,4022,0.0011738467
3420,211,0.0028172322
3420,714,9.3907735E-4
3420,2617,0.0023476933
3420,2471,0.0010564621
3420,2534,0.0015260007
3420,2570,9.3907735E-4
3420,2906,0.0011738467
3420,1516,8.216927E-4
3420,669,9.3907735E-4
3420,4,0.0034041554
2063,1840,0.0019955393
528,3362,0.0032867708
528,3797,8.216927E-4
164,529,0.0011738467
164,2987,0.0011738467
807,235,0.0032867708
807,4,8.216927E-4
3269,391,0.0010564621
2040,638,8.216927E-4
2040,3349,8.216927E-4
2632,522,7.0430804E-4
2632,186,0.0018781547
1049,685,0.0012912314
1050,2531,0.0016433854
560,3821,8.216927E-4
2830,2531,9.3907735E-4
2830,2410,8.216927E-4
2830,2898,0.0014086161
2830,2474,0.0016433854
2830,1778,0.0036389248
2830,1628,9.3907735E-4
898,3838,0.0019955393
2725,3044,0.0011738467
2725,1330,0.0014086161
2942,2694,8.216927E-4
2942,2287,0.0014086161
2942,2531,8.216927E-4
2942,1478,9.3907735E-4
2942,3468,0.0048127715
2942,646,0.0028172322
2942,3034,8.216927E-4
2942,1836,0.0018781547
2942,2495,0.0010564621
2942,2173,0.0014086161
2942,3921,0.0016433854
2942,2759,0.0030520014
3401,3647,0.0018781547
3401,2147,0.0050475406
2516,1494,0.0018781547
451,3349,8.216927E-4
451,2410,0.0015260007
3362,3889,0.0010564621
3362,2349,0.0022303087
3362,137,9.3907735E-4
3362,155,0.0022303087
3362,2694,0.0035215402
3362,529,0.0018781547
3362,2593,0.014907853
3362,2133,0.0019955393
3362,1267,0.0014086161
3362,2848,0.0021129241
3362,69,0.0031693862
3362,818,8.216927E-4
3362,41,0.0017607701
3362,1071,0.0029346168
3362,179,0.0024650781
3362,2220,0.0010564621
3362,3486,0.0031693862
3362,1572,0.0015260007
3362,3797,0.0068083107
3362,2176,0.0029346168
3362,2784,0.0053996947
3362,3136,0.0025824627
3362,2950,9.3907735E-4
3362,3857,8.216927E-4
3362,3837,0.0034041554
3362,270,0.0014086161
3362,518,7.0430804E-4
3362,1376,0.0012912314
3362,1248,8.216927E-4
3362,4,0.0029346168
2616,458,9.3907735E-4
454,623,0.0011738467
1364,903,0.0012912314
2969,3588,7.0430804E-4
2969,3889,0.0010564621
2969,3467,0.0015260007
2969,3802,9.3907735E-4
2969,652,7.0430804E-4
2969,2034,0.0032867708
2969,2006,9.3907735E-4
2969,315,0.0016433854
2969,2390,9.3907735E-4
2969,2593,9.3907735E-4
2969,1987,0.0011738467
2969,1209,0.0034041554
2969,1706,0.0012912314
2969,3856,8.216927E-4
2969,571,8.216927E-4
2969,1201,0.0021129241
2969,1302,9.3907735E-4
2969,1106,0.0014086161
2969,2475,8.216927E-4
2969,3801,9.3907735E-4
2969,1619,7.0430804E-4
2969,2175,9.3907735E-4
634,2694,0.0012912314
634,2402,0.0024650781
634,3580,0.0011738467
3595,69,7.0430804E-4
3595,1496,0.0024650781
578,3349,8.216927E-4
578,2593,0.0066909264
578,2531,8.216927E-4
578,1167,7.0430804E-4
578,2171,9.3907735E-4
578,2474,0.019720625
578,2901,0.0014086161
578,1725,9.3907735E-4
578,731,0.0012912314
578,3800,0.0016433854
578,694,8.216927E-4
578,3252,8.216927E-4
578,150,0.0070430804
578,3038,0.0012912314
695,2474,0.0066909264
3741,3526,0.003873694
3741,2410,0.0014086161
3324,1052,0.0028172322
3324,2388,0.0039910786
3752,2497,0.0016433854
325,715,9.3907735E-4
325,1017,8.216927E-4
378,3939,0.0051649255
3331,2844,0.0010564621
3331,2233,9.3907735E-4
1233,294,0.0019955393
1233,522,0.014438314
1233,694,0.0019955393
1233,983,0.0010564621
1233,1942,9.3907735E-4
540,1330,0.0012912314
3972,2349,0.0030520014
3972,1330,7.0430804E-4
1162,2648,0.011738467
1162,1490,8.216927E-4
1162,2023,8.216927E-4
1162,226,0.0025824627
1162,1628,0.0030520014
2831,2326,0.0017607701
211,1810,0.0010564621
211,3802,0.0010564621
211,323,8.216927E-4
211,2326,0.0022303087
211,2354,0.0010564621
211,3348,0.0016433854
211,3298,9.3907735E-4
211,529,9.3907735E-4
211,2593,0.025237704
211,2706,0.0012912314
211,2807,0.010095081
211,3303,0.0031693862
211,3736,0.0011738467
211,69,0.0036389248
211,1004,9.3907735E-4
211,1241,0.0010564621
211,912,0.0010564621
211,3652,0.0010564621
211,726,0.0045780023
211,3060,0.0017607701
211,578,0.0023476933
211,684,0.0012912314
211,2337,0.0011738467
211,1725,8.216927E-4
211,1686,8.216927E-4
211,2020,0.0012912314
211,1371,7.0430804E-4
211,514,0.0011738467
211,150,0.012442775
211,93,8.216927E-4
211,669,8.216927E-4
684,3889,0.0010564621
684,3348,9.3907735E-4
684,2694,0.0032867708
684,2919,0.0021129241
684,2571,7.0430804E-4
684,2497,0.0014086161
684,3096,0.0048127715
684,763,0.0018781547
684,2593,0.0039910786
684,1987,7.0430804E-4
684,3736,0.0012912314
684,99,0.0052823103
684,3673,0.0010564621
684,2724,0.0017607701
684,3902,0.0010564621
684,609,8.216927E-4
684,148,9.3907735E-4
684,487,0.0011738467
684,450,0.0025824627
684,571,0.0035215402
684,2704,8.216927E-4
684,3294,0.0014086161
684,1333,9.3907735E-4
684,2586,0.0017607701
684,1756,0.0015260007
684,3105,0.0034041554
684,49,9.3907735E-4
684,2167,0.0010564621
684,72,0.0024650781
684,245,0.0018781547
684,2311,0.0015260007
684,2175,0.0016433854
3065,2474,7.0430804E-4
2073,2818,0.0011738467
2073,2169,0.0014086161
3706,3676,0.0012912314
3706,2694,7.0430804E-4
3706,2312,0.0057518487
3706,2943,0.0011738467
3706,1478,0.0011738467
3706,3468,0.0010564621
3706,3856,0.0012912314
3706,3158,8.216927E-4
3706,2205,0.0015260007
3706,3145,0.0012912314
337,2326,0.0026998473
337,339,8.216927E-4
337,1674,8.216927E-4
337,1628,8.216927E-4
337,2136,0.0043432326
337,902,0.0026998473
337,1742,0.0016433854
3315,529,0.0010564621
2406,2326,9.3907735E-4
2406,3531,0.0021129241
2406,2694,0.0025824627
2406,2571,0.0025824627
2406,3303,9.3907735E-4
2406,1115,0.0016433854
2406,2162,0.0014086161
2406,76,8.216927E-4
2406,1628,8.216927E-4
3172,1151,0.0018781547
1924,2593,0.0016433854
982,3920,0.0019955393
571,2994,9.3907735E-4
571,3889,0.0062213875
571,39,0.0069256956
571,3802,0.0025824627
571,3939,0.0017607701
571,1442,0.0015260007
571,710,0.0011738467
571,2326,0.0010564621
571,566,0.0021129241
571,1617,0.0021129241
571,1950,0.0014086161
571,3790,0.0012912314
571,1550,0.0011738467
571,3348,0.0023476933
571,3349,0.0059866183
571,361,0.0010564621
571,1269,0.0021129241
571,1623,8.216927E-4
571,529,0.0024650781
571,1052,0.0049301563
571,1710,0.0018781547
571,2497,0.0062213875
571,3863,0.0015260007
571,3967,0.0012912314
571,3303,0.0010564621
571,2540,8.216927E-4
571,2753,8.216927E-4
571,1866,7.0430804E-4
571,3736,0.0066909264
571,3535,0.0016433854
571,354,0.0028172322
571,2531,0.0026998473
571,2689,0.0011738467
571,2410,0.0043432326
571,2943,0.0015260007
571,334,0.0015260007
571,3902,0.0032867708
571,1453,0.0018781547
571,1468,9.3907735E-4
571,1862,8.216927E-4
571,3760,0.0010564621
571,179,0.0011738467
571,3557,0.0037563094
571,4022,0.0068083107
571,3856,0.0026998473
571,1713,0.009273389
571,2526,8.216927E-4
571,248,0.0016433854
571,3420,8.216927E-4
571,2406,0.0031693862
571,594,0.0017607701
571,2434,9.3907735E-4
571,221,0.0021129241
571,205,0.0011738467
571,2199,9.3907735E-4
571,7,8.216927E-4
571,3034,0.0015260007
571,3165,0.0044606174
571,1670,7.0430804E-4
571,2495,0.0018781547
571,1072,9.3907735E-4
571,701,9.3907735E-4
571,623,0.0025824627
571,1649,0.0012912314
571,1119,0.0035215402
571,1986,0.0011738467
571,1515,0.0014086161
571,1686,0.0025824627
571,2746,9.3907735E-4
571,226,0.01807724
571,3881,0.0019955393
571,2508,8.216927E-4
571,2267,7.0430804E-4
571,1496,9.3907735E-4
571,514,9.3907735E-4
571,150,0.0018781547
571,1091,0.0022303087
571,585,9.3907735E-4
571,2175,0.0062213875
571,47,9.3907735E-4
571,2570,0.0039910786
571,3873,0.0041084634
571,1516,0.0041084634
571,3317,0.0011738467
571,3622,0.0024650781
571,2215,7.0430804E-4
571,1151,0.0015260007
571,3290,0.0015260007
571,4,0.0019955393
1190,2571,0.0010564621
2592,790,8.216927E-4
1660,1576,0.0014086161
3525,3256,8.216927E-4
3525,301,0.0014086161
3525,2694,7.0430804E-4
3525,3248,9.3907735E-4
3525,2071,0.0011738467
3525,1715,0.0010564621
3525,2777,8.216927E-4
3525,2931,0.0012912314
3525,2254,0.0021129241
3525,3360,8.216927E-4
3525,2762,9.3907735E-4
3525,2951,0.0010564621
3525,1330,0.0019955393
3525,1892,0.0064561567
3525,2410,0.0017607701
3525,1940,0.0012912314
3525,1990,0.0012912314
3525,2658,9.3907735E-4
3525,1215,0.007512619
3525,2371,8.216927E-4
3525,2187,0.0011738467
3525,171,0.0022303087
3525,3437,8.216927E-4
3525,887,8.216927E-4
3525,538,0.0030520014
3525,3979,0.0014086161
3525,3720,7.0430804E-4
3525,3454,8.216927E-4
3207,2451,8.216927E-4
3207,492,0.0025824627
1171,1377,0.0011738467
1345,3349,9.3907735E-4
2290,715,0.0035215402
966,3279,0.0012912314
966,3379,7.0430804E-4
966,2297,8.216927E-4
1123,150,7.0430804E-4
2216,3096,8.216927E-4
992,3873,9.3907735E-4
758,1976,0.0012912314
758,1799,0.0018781547
758,596,0.0012912314
758,3757,8.216927E-4
758,1636,7.0430804E-4
758,694,0.0010564621
758,4011,0.0012912314
2843,2599,0.0014086161
218,3509,0.0030520014
706,3939,8.216927E-4
14,3096,0.0012912314
2345,975,0.0026998473
3124,2410,7.0430804E-4
2567,3166,0.0030520014
2567,2593,0.0050475406
2567,3303,0.0024650781
2567,4031,0.0011738467
2567,42,0.0062213875
2567,2175,0.0010564621
2567,1714,0.0022303087
3232,39,0.0035215402
3232,1040,7.0430804E-4
2474,127,7.0430804E-4
2474,1648,0.0021129241
2474,3588,7.0430804E-4
2474,742,0.0016433854
2474,1546,7.0430804E-4
2474,3889,0.0042258482
2474,486,0.0011738467
2474,2302,9.3907735E-4
2474,1927,0.0018781547
2474,323,0.0041084634
2474,2326,0.02688109
2474,262,9.3907735E-4
2474,961,0.0017607701
2474,353,0.028172322
2474,984,9.3907735E-4
2474,2833,7.0430804E-4
2474,1155,0.0050475406
2474,3692,0.0012912314
2474,1617,0.0011738467
2474,3614,0.0012912314
2474,1146,8.216927E-4
2474,1718,0.0012912314
2474,1504,0.0023476933
2474,1526,8.216927E-4
2474,2648,8.216927E-4
2474,3947,0.0018781547
2474,529,0.0044606174
2474,4021,0.0011738467
2474,2571,0.0015260007
2474,1052,0.0012912314
2474,636,0.0016433854
2474,1905,0.0011738467
2474,2497,0.0037563094
2474,3050,0.014555699
2474,1164,0.0011738467
2474,3208,0.0036389248
2474,3365,0.20882733
2474,3510,0.0014086161
2474,3967,0.0016433854
2474,2265,7.0430804E-4
2474,2753,9.3907735E-4
2474,1734,8.216927E-4
2474,1987,0.0018781547
2474,851,0.0010564621
2474,3736,0.0023476933
2474,69,0.0030520014
2474,2951,0.008099542
2474,476,0.0034041554
2474,2908,0.011621082
2474,90,0.0057518487
2474,3920,8.216927E-4
2474,3259,0.0015260007
2474,2531,0.00880385
2474,2410,0.03169386
2474,2058,0.0025824627
2474,2186,0.0016433854
2474,1953,0.017490316
2474,3235,0.0015260007
2474,2544,8.216927E-4
2474,1478,0.0012912314
2474,1167,0.0051649255
2474,753,0.0012912314
2474,624,0.0010564621
2474,3323,0.0024650781
2474,3760,0.0015260007
2474,2526,8.216927E-4
2474,3420,0.0012912314
2474,211,0.021481395
2474,571,0.0039910786
2474,1123,0.0014086161
2474,2345,9.3907735E-4
2474,594,0.0017607701
2474,1903,0.0012912314
2474,1278,0.012090621
2474,2434,9.3907735E-4
2474,2582,7.0430804E-4
2474,2795,0.0010564621
2474,3796,0.011034159
2474,3080,0.22878273
2474,2205,0.022420472
2474,3296,0.0021129241
2474,3572,0.0041084634
2474,2337,0.0037563094
2474,2283,0.0016433854
2474,167,0.0010564621
2474,3034,0.0026998473
2474,2304,0.0031693862
2474,3483,0.0014086161
2474,954,0.0028172322
2474,1166,0.0063387724
2474,2495,0.0010564621
2474,2226,0.0017607701
2474,2688,0.0014086161
2474,2646,0.010799389
2474,1569,0.0023476933
2474,1169,8.216927E-4
2474,1659,7.0430804E-4
2474,2450,0.0016433854
2474,2020,0.059396643
2474,3069,0.0029346168
2474,3854,0.012090621
2474,1628,0.0016433854
2474,300,7.0430804E-4
2474,694,0.0016433854
2474,2167,0.0012912314
2474,3249,0.0014086161
2474,369,8.216927E-4
2474,610,0.0012912314
2474,514,0.007864773
2474,4011,0.0017607701
2474,1452,0.0032867708
2474,150,1.0
2474,16,0.0028172322
2474,492,0.0018781547
2474,2445,7.0430804E-4
2474,1091,0.0015260007
2474,3675,0.0015260007
2474,1624,0.0019955393
2474,2570,0.0026998473
2474,518,0.0010564621
2474,2816,0.0011738467
2474,1516,0.0029346168
2474,3622,0.0011738467
2474,1095,9.3907735E-4
2474,2215,0.0012912314
2474,466,7.0430804E-4
2474,3038,0.01936847
3786,2006,9.3907735E-4
234,1648,0.0010564621
234,2114,8.216927E-4
234,3047,9.3907735E-4
234,3848,7.0430804E-4
234,3349,9.3907735E-4
234,2951,0.0012912314
234,818,0.0030520014
234,2410,8.216927E-4
234,2943,0.0010564621
234,912,0.0010564621
234,3796,0.0016433854
234,1686,0.0010564621
234,2508,8.216927E-4
594,2864,0.0010564621
594,486,9.3907735E-4
594,39,0.0014086161
594,3692,0.015142622
594,1675,0.0010564621
594,2694,0.0061040027
594,729,9.3907735E-4
594,2571,8.216927E-4
594,4000,0.0012912314
594,3736,9.3907735E-4
594,3378,7.0430804E-4
594,3501,0.0010564621
594,2531,0.0012912314
594,3652,8.216927E-4
594,596,8.216927E-4
594,2526,7.0430804E-4
594,3331,9.3907735E-4
594,1724,0.0017607701
594,2495,0.0012912314
594,2065,0.0017607701
594,3429,0.0012912314
594,1628,0.0012912314
594,126,9.3907735E-4
594,1496,0.0014086161
594,632,9.3907735E-4
594,1452,0.0010564621
594,3056,0.0011738467
594,208,0.0014086161
594,2233,0.0015260007
594,2570,8.216927E-4
594,2003,9.3907735E-4
2924,1892,0.0014086161
2924,1222,8.216927E-4
1438,646,9.3907735E-4
3289,864,8.216927E-4
3158,2752,7.0430804E-4
1903,3192,0.0017607701
2188,3538,0.0011738467
3667,3939,0.0023476933
3554,2951,0.0056344643
1778,3614,0.0017607701
1778,1165,0.0022303087
1778,529,0.0010564621
1778,2497,8.216927E-4
1778,3096,9.3907735E-4
1778,2807,0.0011738467
1778,2753,0.0015260007
1778,2531,0.00880385
1778,3411,0.0012912314
1778,1132,9.3907735E-4
1778,1622,0.0014086161
1778,522,9.3907735E-4
2339,684,0.0014086161
160,57,7.0430804E-4
160,2694,9.3907735E-4
160,226,0.0011738467
160,2604,8.216927E-4
3782,234,0.0018781547
3116,1625,0.0010564621
3116,2570,9.3907735E-4
2776,2337,8.216927E-4
2901,3799,7.0430804E-4
2901,1803,0.0028172322
2901,3059,0.0022303087
2901,2884,0.012677545
1048,1625,0.0018781547
2434,3588,8.216927E-4
2434,3889,0.0021129241
2434,652,7.0430804E-4
2434,1617,7.0430804E-4
2434,2571,0.0015260007
2434,1052,0.0010564621
2434,1734,0.0011738467
2434,1987,0.0012912314
2434,3856,7.0430804E-4
2434,2720,0.0011738467
2434,3137,7.0430804E-4
2434,2337,7.0430804E-4
2434,4027,7.0430804E-4
2434,1686,7.0430804E-4
2434,3503,0.0014086161
2434,226,0.0035215402
2434,2167,7.0430804E-4
2434,3056,0.0011738467
2434,4007,0.0029346168
2434,411,8.216927E-4
2434,3512,0.0034041554
2434,3873,0.0010564621
43,3802,0.0012912314
1061,3889,0.0016433854
2582,2694,0.0011738467
2582,3803,8.216927E-4
2582,2807,0.0010564621
2582,818,9.3907735E-4
2582,2410,0.0016433854
2582,211,8.216927E-4
2582,667,0.0010564621
2582,3276,0.0011738467
3792,993,7.0430804E-4
2054,2571,0.0011738467
2054,2761,0.0028172322
2054,226,9.3907735E-4
2054,3056,0.010329851
3735,2326,8.216927E-4
3502,715,0.0043432326
1728,646,0.0014086161
3955,3736,0.0024650781
2785,1648,0.0017607701
3224,669,0.0010564621
193,2685,0.0016433854
288,3279,0.0010564621
119,558,0.0023476933
119,1584,0.0036389248
119,3947,0.0011738467
119,3988,0.0010564621
119,2084,8.216927E-4
119,2283,0.0010564621
119,3276,0.0069256956
119,441,0.0010564621
119,1516,0.007395234
1555,2531,0.0011738467
1555,1233,0.0016433854
1555,522,9.3907735E-4
3925,486,0.0012912314
3925,3794,0.0010564621
3925,3222,8.216927E-4
3925,3616,0.0021129241
3193,1155,7.0430804E-4
3193,596,0.0015260007
999,3465,0.0022303087
3019,1515,0.0010564621
3374,2195,0.0012912314
1180,2593,0.0011738467
1180,1740,0.0023476933
1180,3744,7.0430804E-4
1180,3857,0.007982157
430,2474,0.0035215402
430,150,0.0011738467
3602,1516,0.0017607701
447,646,9.3907735E-4
1741,2982,0.0026998473
2118,3163,0.0053996947
2118,2593,0.0043432326
2118,2265,7.0430804E-4
2118,2856,0.0010564621
2118,1757,0.0014086161
2118,2740,0.0012912314
2118,942,9.3907735E-4
415,1686,0.0021129241
1315,501,0.0022303087
1315,89,9.3907735E-4
1315,2943,0.0026998473
189,353,0.0017607701
189,2455,9.3907735E-4
189,3365,0.0059866183
189,2474,0.0052823103
189,1144,0.0065735416
189,1725,0.0021129241
189,2646,0.0011738467
189,226,0.0021129241
3987,3889,8.216927E-4
2597,1523,9.3907735E-4
1292,2474,0.00903862
2330,2937,9.3907735E-4
2330,186,0.0010564621
1356,3377,0.0010564621
2849,1938,7.0430804E-4
480,1015,0.0025824627
438,3933,8.216927E-4
438,2198,0.0016433854
438,596,0.0012912314
1871,1442,0.0050475406
3796,3889,0.0024650781
3796,1574,0.0042258482
3796,3692,0.0010564621
3796,2497,0.0015260007
3796,3365,0.0011738467
3796,252,7.0430804E-4
3796,2807,0.0017607701
3796,1755,0.0016433854
3796,2951,0.0051649255
3796,1835,8.216927E-4
3796,2813,0.0030520014
3796,2531,0.0051649255
3796,3765,0.0025824627
3796,2410,0.0029346168
3796,2943,9.3907735E-4
3796,3362,0.0015260007
3796,1144,9.3907735E-4
3796,975,0.0059866183
3796,3591,0.0017607701
3796,1569,0.0010564621
3796,3276,0.0011738467
3796,1452,8.216927E-4
3796,1516,0.0010564621
3796,3449,8.216927E-4
3796,1377,7.0430804E-4
221,710,0.0010564621
221,2694,0.0011738467
221,248,7.0430804E-4
221,2450,8.216927E-4
221,694,9.3907735E-4
3147,546,0.0019955393
3147,3362,0.0029346168
3176,492,0.0022303087
1560,3019,0.0025824627
1560,3429,0.0011738467
3912,3807,0.0015260007
417,3967,0.0016433854
417,1050,0.0010564621
784,2593,0.0015260007
784,518,8.216927E-4
260,2410,7.0430804E-4
260,1440,0.0015260007
260,669,0.0010564621
3080,2694,0.0015260007
3080,1751,0.0011738467
3080,3365,8.216927E-4
3080,2807,0.0012912314
3080,342,0.0034041554
3080,2410,0.0012912314
3080,578,7.0430804E-4
3080,240,0.0010564621
3080,1564,0.008216927
3080,1569,0.0021129241
3080,1686,0.0042258482
3080,226,0.016199084
3080,3393,9.3907735E-4
3080,403,0.0015260007
3080,3038,0.0012912314
3080,2716,8.216927E-4
2061,2497,0.0022303087
2061,3551,0.0017607701
1844,248,0.0014086161
1530,381,9.3907735E-4
1530,2495,0.0011738467
1530,2679,8.216927E-4
762,3411,0.0012912314
1144,1601,0.0012912314
1144,353,0.0019955393
1144,490,0.0011738467
1144,2295,9.3907735E-4
1144,2593,0.0018781547
1144,2474,0.044019252
1144,1725,0.0046953866
1144,1569,8.216927E-4
1144,514,8.216927E-4
1144,150,0.011621082
1144,3038,0.0012912314
1144,2716,0.0011738467
3819,3303,0.0031693862
3819,959,9.3907735E-4
2798,715,0.0019955393
734,3840,0.0011738467
2621,328,0.0012912314
2047,3349,0.0010564621
2047,1288,8.216927E-4
144,121,0.0044606174
1440,2109,7.0430804E-4
1440,596,0.0011738467
3696,2006,0.0014086161
3696,3809,8.216927E-4
3696,1054,8.216927E-4
381,2920,0.0011738467
381,2495,0.0017607701
381,3964,8.216927E-4
1471,1151,7.0430804E-4
1814,2943,0.0055170795
906,3349,0.0011738467
906,2593,0.0011738467
2205,3163,0.0014086161
2205,2976,0.0010564621
2205,1517,0.0052823103
2205,456,0.0014086161
2205,1155,0.0023476933
2205,1550,7.0430804E-4
2205,2694,0.0031693862
2205,3947,0.0022303087
2205,3050,0.0064561567
2205,3365,0.0011738467
2205,2593,0.0063387724
2205,2807,0.0012912314
